Timestamp,BuildingID,DeviceID,Location,MetricType,Value,Unit,Status
2025-11-12 08:47:55.607284,BLD-MAR-003,HVAC-01C-H2,"Floor 3, Meeting Room",Temperature_C,23.8,C,OK
2025-11-12 08:49:22.007284,BLD-LYO-002,HVAC-01C-H2,"Floor 2, Server Room",Temperature_C,21.4,C,OK
2025-11-12 08:50:48.407284,BLD-MAR-003,LIGHT-02D-I4,"Floor 3, Meeting Room",Occupancy_Status,0.0,boolean,OK
2025-11-12 08:52:14.807284,BLD-PAR-001,EM-05B-G1,"Floor 1, Office A",ActivePower_kW,3.38,kW,OK
2025-11-12 08:53:41.207284,BLD-LYO-002,EM-04A-F3,"Floor 2, Server Room",Current_A,13.72,A,OK
2025-11-12 08:55:07.607284,BLD-LYO-002,LIGHT-02D-I4,"Floor 3, Meeting Room",Occupancy_Status,0.0,boolean,OK
2025-11-12 08:56:34.007284,BLD-PAR-001,EM-05B-G1,"Floor 2, Server Room",ActivePower_kW,0.74,kW,OK
2025-11-12 08:58:00.407284,BLD-PAR-001,HVAC-01C-H2,"Floor 2, Server Room",Temperature_C,23.9,C,OK
2025-11-12 08:59:26.807284,BLD-PAR-001,HVAC-01C-H2,"Floor 1, Office A",Temperature_C,22.7,C,OK
2025-11-12 09:00:53.207284,BLD-PAR-001,HVAC-01C-H2,"Basement, HVAC Unit",Temperature_C,24.4,C,OK
2025-11-12 09:02:19.607284,BLD-PAR-001,LIGHT-02D-I4,"Floor 1, Office A",Occupancy_Status,0.0,boolean,OK
2025-11-12 09:03:46.007284,BLD-MAR-003,HVAC-01C-H2,"Floor 3, Meeting Room",Temperature_C,20.5,C,OK
2025-11-12 09:05:12.407284,BLD-PAR-001,LIGHT-02D-I4,"Floor 1, Office A",Occupancy_Status,1.0,boolean,OK
2025-11-12 09:06:38.807284,BLD-LYO-002,EM-05B-G1,"Basement, HVAC Unit",Current_A,5.63,A,OK
2025-11-12 09:08:05.207284,BLD-MAR-003,EM-05B-G1,"Floor 2, Server Room",ActivePower_kW,1.19,kW,OK
2025-11-12 09:09:31.607284,BLD-LYO-002,LIGHT-02D-I4,"Floor 2, Server Room",Occupancy_Status,1.0,boolean,OK
2025-11-12 09:10:58.007284,BLD-PAR-001,LIGHT-02D-I4,"Floor 1, Office A",Occupancy_Status,1.0,boolean,OK
2025-11-12 09:12:24.407284,BLD-LYO-002,EM-04A-F3,"Basement, HVAC Unit",Current_A,13.45,A,OK
2025-11-12 09:13:50.807284,BLD-PAR-001,EM-04A-F3,"Basement, HVAC Unit",Current_A,9.62,A,OK
2025-11-12 09:15:17.207284,BLD-PAR-001,HVAC-01C-H2,"Floor 1, Office A",Temperature_C,20.2,C,OK
2025-11-12 09:16:43.607284,BLD-PAR-001,HVAC-01C-H2,"Floor 1, Office A",Temperature_C,20.5,C,OK
2025-11-12 09:18:10.007284,BLD-MAR-003,LIGHT-02D-I4,"Basement, HVAC Unit",Occupancy_Status,1.0,boolean,OK
2025-11-12 09:19:36.407284,BLD-PAR-001,HVAC-01C-H2,"Floor 1, Office A",Temperature_C,20.7,C,OK
2025-11-12 09:21:02.807284,BLD-LYO-002,HVAC-01C-H2,"Floor 2, Server Room",Temperature_C,20.5,C,OK
2025-11-12 09:22:29.207284,BLD-LYO-002,LIGHT-02D-I4,"Basement, HVAC Unit",Occupancy_Status,1.0,boolean,OK
2025-11-12 09:23:55.607284,BLD-LYO-002,LIGHT-02D-I4,"Floor 1, Office A",Occupancy_Status,0.0,boolean,OK
2025-11-12 09:25:22.007284,BLD-LYO-002,EM-05B-G1,"Floor 2, Server Room",ActivePower_kW,1.88,kW,OK
2025-11-12 09:26:48.407284,BLD-PAR-001,EM-04A-F3,"Floor 3, Meeting Room",Current_A,14.55,A,OK
2025-11-12 09:28:14.807284,BLD-PAR-001,HVAC-01C-H2,"Floor 3, Meeting Room",Temperature_C,24.0,C,OK
2025-11-12 09:29:41.207284,BLD-PAR-001,EM-05B-G1,"Floor 2, Server Room",ActivePower_kW,0.96,kW,OK
2025-11-12 09:31:07.607284,BLD-PAR-001,EM-05B-G1,"Floor 2, Server Room",Current_A,7.5,A,OK
2025-11-12 09:32:34.007284,BLD-LYO-002,EM-05B-G1,"Basement, HVAC Unit",Current_A,6.68,A,OK
2025-11-12 09:34:00.407284,BLD-PAR-001,HVAC-01C-H2,"Floor 2, Server Room",Temperature_C,23.0,C,OK
2025-11-12 09:35:26.807284,BLD-MAR-003,LIGHT-02D-I4,"Floor 3, Meeting Room",Occupancy_Status,0.0,boolean,OK
2025-11-12 09:36:53.207284,BLD-LYO-002,EM-04A-F3,"Floor 2, Server Room",ActivePower_kW,3.79,kW,OK
2025-11-12 09:38:19.607284,BLD-MAR-003,HVAC-01C-H2,"Floor 3, Meeting Room",Temperature_C,24.0,C,OK
2025-11-12 09:39:46.007284,BLD-PAR-001,EM-05B-G1,"Floor 1, Office A",ActivePower_kW,2.87,kW,OK
2025-11-12 09:41:12.407284,BLD-LYO-002,EM-04A-F3,"Floor 3, Meeting Room",Current_A,13.91,A,OK
2025-11-12 09:42:38.807284,BLD-MAR-003,LIGHT-02D-I4,"Floor 3, Meeting Room",Occupancy_Status,1.0,boolean,OK
2025-11-12 09:44:05.207284,BLD-LYO-002,EM-04A-F3,"Floor 1, Office A",Current_A,8.27,A,OK
2025-11-12 09:45:31.607284,BLD-PAR-001,LIGHT-02D-I4,"Basement, HVAC Unit",Occupancy_Status,1.0,boolean,OK
2025-11-12 09:46:58.007284,BLD-PAR-001,LIGHT-02D-I4,"Floor 2, Server Room",Occupancy_Status,0.0,boolean,OK
2025-11-12 09:48:24.407284,BLD-LYO-002,HVAC-01C-H2,"Floor 1, Office A",Temperature_C,24.3,C,OK
2025-11-12 09:49:50.807284,BLD-PAR-001,EM-05B-G1,"Floor 3, Meeting Room",Current_A,13.92,A,OK
2025-11-12 09:51:17.207284,BLD-PAR-001,EM-04A-F3,"Floor 3, Meeting Room",ActivePower_kW,4.43,kW,OK
2025-11-12 09:52:43.607284,BLD-LYO-002,EM-04A-F3,"Floor 1, Office A",ActivePower_kW,1.34,kW,OK
2025-11-12 09:54:10.007284,BLD-PAR-001,LIGHT-02D-I4,"Floor 3, Meeting Room",Occupancy_Status,0.0,boolean,OK
2025-11-12 09:55:36.407284,BLD-PAR-001,LIGHT-02D-I4,"Floor 1, Office A",Occupancy_Status,1.0,boolean,OK
2025-11-12 09:57:02.807284,BLD-PAR-001,EM-04A-F3,"Floor 3, Meeting Room",Current_A,10.39,A,OK
2025-11-12 09:58:29.207284,BLD-LYO-002,LIGHT-02D-I4,"Floor 2, Server Room",Occupancy_Status,0.0,boolean,OK
2025-11-12 09:59:55.607284,BLD-PAR-001,HVAC-01C-H2,"Floor 3, Meeting Room",Temperature_C,22.4,C,OK
2025-11-12 10:01:22.007284,BLD-MAR-003,HVAC-01C-H2,"Basement, HVAC Unit",Temperature_C,20.5,C,OK
2025-11-12 10:02:48.407284,BLD-LYO-002,EM-04A-F3,"Basement, HVAC Unit",ActivePower_kW,1.32,kW,OK
2025-11-12 10:04:14.807284,BLD-LYO-002,EM-05B-G1,"Floor 1, Office A",Current_A,7.14,A,OK
2025-11-12 10:05:41.207284,BLD-PAR-001,LIGHT-02D-I4,"Floor 1, Office A",Occupancy_Status,0.0,boolean,OK
2025-11-12 10:07:07.607284,BLD-PAR-001,EM-04A-F3,"Floor 2, Server Room",Current_A,7.39,A,OK
2025-11-12 10:08:34.007284,BLD-LYO-002,EM-05B-G1,"Floor 2, Server Room",Current_A,8.2,A,OK
2025-11-12 10:10:00.407284,BLD-PAR-001,EM-04A-F3,"Floor 2, Server Room",Current_A,12.32,A,OK
2025-11-12 10:11:26.807284,BLD-LYO-002,EM-04A-F3,"Floor 2, Server Room",ActivePower_kW,3.75,kW,OK
2025-11-12 10:12:53.207284,BLD-MAR-003,EM-04A-F3,"Floor 1, Office A",Current_A,12.86,A,OK
2025-11-12 10:14:19.607284,BLD-LYO-002,EM-05B-G1,"Floor 3, Meeting Room",ActivePower_kW,3.46,kW,OK
2025-11-12 10:15:46.007284,BLD-MAR-003,EM-05B-G1,"Floor 3, Meeting Room",ActivePower_kW,3.58,kW,OK
2025-11-12 10:17:12.407284,BLD-PAR-001,EM-04A-F3,"Basement, HVAC Unit",ActivePower_kW,1.4,kW,OK
2025-11-12 10:18:38.807284,BLD-MAR-003,EM-04A-F3,"Floor 1, Office A",Current_A,12.02,A,OK
2025-11-12 10:20:05.207284,BLD-LYO-002,EM-04A-F3,"Floor 2, Server Room",ActivePower_kW,4.2,kW,OK
2025-11-12 10:21:31.607284,BLD-LYO-002,HVAC-01C-H2,"Floor 2, Server Room",Temperature_C,19.3,C,OK
2025-11-12 10:22:58.007284,BLD-PAR-001,EM-05B-G1,"Floor 3, Meeting Room",ActivePower_kW,1.97,kW,OK
2025-11-12 10:24:24.407284,BLD-LYO-002,EM-04A-F3,"Floor 1, Office A",Current_A,13.01,A,OK
2025-11-12 10:25:50.807284,BLD-LYO-002,HVAC-01C-H2,"Floor 1, Office A",Temperature_C,23.3,C,OK
2025-11-12 10:27:17.207284,BLD-MAR-003,LIGHT-02D-I4,"Floor 1, Office A",Occupancy_Status,0.0,boolean,OK
2025-11-12 10:28:43.607284,BLD-PAR-001,LIGHT-02D-I4,"Basement, HVAC Unit",Occupancy_Status,1.0,boolean,OK
2025-11-12 10:30:10.007284,BLD-MAR-003,HVAC-01C-H2,"Basement, HVAC Unit",Temperature_C,21.8,C,OK
2025-11-12 10:31:36.407284,BLD-LYO-002,EM-05B-G1,"Floor 2, Server Room",Current_A,6.09,A,OK
2025-11-12 10:33:02.807284,BLD-MAR-003,HVAC-01C-H2,"Basement, HVAC Unit",Temperature_C,19.4,C,OK
2025-11-12 10:34:29.207284,BLD-MAR-003,EM-04A-F3,"Floor 2, Server Room",ActivePower_kW,0.89,kW,OK
2025-11-12 10:35:55.607284,BLD-PAR-001,EM-05B-G1,"Floor 3, Meeting Room",ActivePower_kW,4.58,kW,OK
2025-11-12 10:37:22.007284,BLD-LYO-002,HVAC-01C-H2,"Floor 2, Server Room",Temperature_C,19.2,C,OK
2025-11-12 10:38:48.407284,BLD-PAR-001,EM-04A-F3,"Floor 1, Office A",ActivePower_kW,3.06,kW,OK
2025-11-12 10:40:14.807284,BLD-PAR-001,LIGHT-02D-I4,"Floor 3, Meeting Room",Occupancy_Status,1.0,boolean,OK
2025-11-12 10:41:41.207284,BLD-MAR-003,HVAC-01C-H2,"Floor 2, Server Room",Temperature_C,24.2,C,OK
2025-11-12 10:43:07.607284,BLD-MAR-003,LIGHT-02D-I4,"Basement, HVAC Unit",Occupancy_Status,0.0,boolean,OK
2025-11-12 10:44:34.007284,BLD-LYO-002,EM-04A-F3,"Floor 1, Office A",Current_A,14.63,A,OK
2025-11-12 10:46:00.407284,BLD-PAR-001,HVAC-01C-H2,"Floor 1, Office A",Temperature_C,23.4,C,OK
2025-11-12 10:47:26.807284,BLD-LYO-002,HVAC-01C-H2,"Floor 1, Office A",Temperature_C,20.4,C,OK
2025-11-12 10:48:53.207284,BLD-LYO-002,EM-05B-G1,"Floor 2, Server Room",ActivePower_kW,1.47,kW,OK
2025-11-12 10:50:19.607284,BLD-LYO-002,HVAC-01C-H2,"Floor 3, Meeting Room",Temperature_C,24.7,C,OK
2025-11-12 10:51:46.007284,BLD-PAR-001,HVAC-01C-H2,"Floor 3, Meeting Room",Temperature_C,21.2,C,OK
2025-11-12 10:53:12.407284,BLD-PAR-001,EM-04A-F3,"Floor 3, Meeting Room",Current_A,8.03,A,OK
2025-11-12 10:54:38.807284,BLD-LYO-002,LIGHT-02D-I4,"Floor 2, Server Room",Occupancy_Status,1.0,boolean,OK
2025-11-12 10:56:05.207284,BLD-MAR-003,HVAC-01C-H2,"Basement, HVAC Unit",Temperature_C,20.5,C,Warning
2025-11-12 10:57:31.607284,BLD-PAR-001,EM-04A-F3,"Floor 3, Meeting Room",Current_A,7.95,A,OK
2025-11-12 10:58:58.007284,BLD-PAR-001,EM-04A-F3,"Floor 2, Server Room",ActivePower_kW,4.83,kW,OK
2025-11-12 11:00:24.407284,BLD-MAR-003,LIGHT-02D-I4,"Floor 2, Server Room",Occupancy_Status,0.0,boolean,Error
2025-11-12 11:01:50.807284,BLD-PAR-001,EM-04A-F3,"Floor 1, Office A",ActivePower_kW,3.22,kW,OK
2025-11-12 11:03:17.207284,BLD-LYO-002,HVAC-01C-H2,"Basement, HVAC Unit",Temperature_C,20.3,C,OK
2025-11-12 11:04:43.607284,BLD-MAR-003,LIGHT-02D-I4,"Floor 1, Office A",Occupancy_Status,0.0,boolean,OK
2025-11-12 11:06:10.007284,BLD-PAR-001,HVAC-01C-H2,"Floor 3, Meeting Room",Temperature_C,24.9,C,OK
2025-11-12 11:07:36.407284,BLD-MAR-003,LIGHT-02D-I4,"Floor 1, Office A",Occupancy_Status,1.0,boolean,Warning
2025-11-12 11:09:02.807284,BLD-LYO-002,EM-04A-F3,"Basement, HVAC Unit",Current_A,7.61,A,OK
2025-11-12 11:10:29.207284,BLD-PAR-001,HVAC-01C-H2,"Floor 3, Meeting Room",Temperature_C,19.9,C,OK
2025-11-12 11:11:55.607284,BLD-LYO-002,LIGHT-02D-I4,"Floor 2, Server Room",Occupancy_Status,1.0,boolean,OK
2025-11-12 11:13:22.007284,BLD-PAR-001,LIGHT-02D-I4,"Floor 1, Office A",Occupancy_Status,1.0,boolean,OK
2025-11-12 11:14:48.407284,BLD-LYO-002,HVAC-01C-H2,"Floor 3, Meeting Room",Temperature_C,24.0,C,OK
2025-11-12 11:16:14.807284,BLD-PAR-001,EM-05B-G1,"Floor 2, Server Room",ActivePower_kW,3.83,kW,OK
2025-11-12 11:17:41.207284,BLD-PAR-001,EM-05B-G1,"Floor 1, Office A",ActivePower_kW,4.24,kW,OK
2025-11-12 11:19:07.607284,BLD-PAR-001,LIGHT-02D-I4,"Floor 3, Meeting Room",Occupancy_Status,0.0,boolean,OK
2025-11-12 11:20:34.007284,BLD-MAR-003,EM-04A-F3,"Floor 2, Server Room",ActivePower_kW,0.72,kW,OK
2025-11-12 11:22:00.407284,BLD-PAR-001,EM-05B-G1,"Floor 3, Meeting Room",Current_A,3.78,A,OK
2025-11-12 11:23:26.807284,BLD-MAR-003,HVAC-01C-H2,"Basement, HVAC Unit",Temperature_C,19.0,C,OK
2025-11-12 11:24:53.207284,BLD-PAR-001,EM-04A-F3,"Basement, HVAC Unit",Current_A,10.44,A,OK
2025-11-12 11:26:19.607284,BLD-LYO-002,EM-04A-F3,"Floor 1, Office A",Current_A,14.93,A,OK
2025-11-12 11:27:46.007284,BLD-LYO-002,HVAC-01C-H2,"Floor 3, Meeting Room",Temperature_C,22.3,C,OK
2025-11-12 11:29:12.407284,BLD-LYO-002,HVAC-01C-H2,"Floor 2, Server Room",Temperature_C,19.3,C,OK
2025-11-12 11:30:38.807284,BLD-PAR-001,EM-04A-F3,"Basement, HVAC Unit",ActivePower_kW,3.32,kW,Warning
2025-11-12 11:32:05.207284,BLD-MAR-003,LIGHT-02D-I4,"Floor 1, Office A",Occupancy_Status,0.0,boolean,OK
2025-11-12 11:33:31.607284,BLD-PAR-001,EM-05B-G1,"Floor 3, Meeting Room",ActivePower_kW,1.84,kW,OK
2025-11-12 11:34:58.007284,BLD-LYO-002,HVAC-01C-H2,"Basement, HVAC Unit",Temperature_C,23.7,C,OK
2025-11-12 11:36:24.407284,BLD-PAR-001,HVAC-01C-H2,"Floor 2, Server Room",Temperature_C,21.6,C,OK
2025-11-12 11:37:50.807284,BLD-MAR-003,HVAC-01C-H2,"Floor 3, Meeting Room",Temperature_C,22.3,C,OK
2025-11-12 11:39:17.207284,BLD-PAR-001,EM-04A-F3,"Floor 3, Meeting Room",ActivePower_kW,1.55,kW,OK
2025-11-12 11:40:43.607284,BLD-LYO-002,EM-04A-F3,"Floor 2, Server Room",ActivePower_kW,0.77,kW,OK
2025-11-12 11:42:10.007284,BLD-LYO-002,EM-04A-F3,"Floor 1, Office A",Current_A,9.84,A,OK
2025-11-12 11:43:36.407284,BLD-PAR-001,EM-04A-F3,"Floor 1, Office A",Current_A,14.35,A,OK
2025-11-12 11:45:02.807284,BLD-LYO-002,EM-05B-G1,"Floor 1, Office A",Current_A,3.14,A,OK
2025-11-12 11:46:29.207284,BLD-PAR-001,LIGHT-02D-I4,"Floor 1, Office A",Occupancy_Status,0.0,boolean,OK
2025-11-12 11:47:55.607284,BLD-MAR-003,LIGHT-02D-I4,"Floor 1, Office A",Occupancy_Status,0.0,boolean,OK
2025-11-12 11:49:22.007284,BLD-PAR-001,LIGHT-02D-I4,"Floor 2, Server Room",Occupancy_Status,1.0,boolean,OK
2025-11-12 11:50:48.407284,BLD-LYO-002,EM-05B-G1,"Floor 1, Office A",Current_A,8.73,A,OK
2025-11-12 11:52:14.807284,BLD-LYO-002,HVAC-01C-H2,"Basement, HVAC Unit",Temperature_C,21.5,C,OK
2025-11-12 11:53:41.207284,BLD-LYO-002,EM-04A-F3,"Floor 2, Server Room",ActivePower_kW,1.57,kW,OK
2025-11-12 11:55:07.607284,BLD-LYO-002,LIGHT-02D-I4,"Basement, HVAC Unit",Occupancy_Status,1.0,boolean,OK
2025-11-12 11:56:34.007284,BLD-MAR-003,EM-05B-G1,"Floor 2, Server Room",Current_A,8.93,A,OK
2025-11-12 11:58:00.407284,BLD-PAR-001,EM-05B-G1,"Basement, HVAC Unit",ActivePower_kW,1.54,kW,OK
2025-11-12 11:59:26.807284,BLD-LYO-002,EM-04A-F3,"Floor 2, Server Room",Current_A,2.41,A,OK
2025-11-12 12:00:53.207284,BLD-MAR-003,EM-04A-F3,"Basement, HVAC Unit",Current_A,13.82,A,OK
2025-11-12 12:02:19.607284,BLD-MAR-003,HVAC-01C-H2,"Floor 3, Meeting Room",Temperature_C,22.6,C,OK
2025-11-12 12:03:46.007284,BLD-MAR-003,EM-04A-F3,"Basement, HVAC Unit",Current_A,5.87,A,OK
2025-11-12 12:05:12.407284,BLD-PAR-001,HVAC-01C-H2,"Floor 1, Office A",Temperature_C,24.8,C,OK
2025-11-12 12:06:38.807284,BLD-PAR-001,EM-05B-G1,"Floor 1, Office A",Current_A,9.58,A,OK
2025-11-12 12:08:05.207284,BLD-MAR-003,EM-05B-G1,"Floor 3, Meeting Room",Current_A,2.64,A,OK
2025-11-12 12:09:31.607284,BLD-MAR-003,HVAC-01C-H2,"Floor 2, Server Room",Temperature_C,20.0,C,OK
2025-11-12 12:10:58.007284,BLD-MAR-003,HVAC-01C-H2,"Floor 1, Office A",Temperature_C,20.0,C,OK
2025-11-12 12:12:24.407284,BLD-MAR-003,HVAC-01C-H2,"Floor 1, Office A",Temperature_C,22.2,C,OK
2025-11-12 12:13:50.807284,BLD-LYO-002,HVAC-01C-H2,"Floor 2, Server Room",Temperature_C,23.5,C,OK
2025-11-12 12:15:17.207284,BLD-MAR-003,EM-05B-G1,"Floor 2, Server Room",Current_A,13.62,A,OK
2025-11-12 12:16:43.607284,BLD-MAR-003,EM-04A-F3,"Floor 1, Office A",Current_A,13.16,A,OK
2025-11-12 12:18:10.007284,BLD-LYO-002,LIGHT-02D-I4,"Basement, HVAC Unit",Occupancy_Status,0.0,boolean,OK
2025-11-12 12:19:36.407284,BLD-MAR-003,EM-04A-F3,"Floor 3, Meeting Room",ActivePower_kW,1.64,kW,OK
2025-11-12 12:21:02.807284,BLD-MAR-003,HVAC-01C-H2,"Floor 2, Server Room",Temperature_C,21.2,C,OK
2025-11-12 12:22:29.207284,BLD-MAR-003,HVAC-01C-H2,"Basement, HVAC Unit",Temperature_C,23.5,C,OK
2025-11-12 12:23:55.607284,BLD-LYO-002,LIGHT-02D-I4,"Floor 2, Server Room",Occupancy_Status,1.0,boolean,OK
2025-11-12 12:25:22.007284,BLD-MAR-003,EM-04A-F3,"Floor 2, Server Room",ActivePower_kW,4.0,kW,OK
2025-11-12 12:26:48.407284,BLD-LYO-002,EM-05B-G1,"Floor 3, Meeting Room",ActivePower_kW,1.21,kW,OK
2025-11-12 12:28:14.807284,BLD-PAR-001,LIGHT-02D-I4,"Floor 2, Server Room",Occupancy_Status,1.0,boolean,OK
2025-11-12 12:29:41.207284,BLD-PAR-001,EM-05B-G1,"Floor 1, Office A",Current_A,7.3,A,OK
2025-11-12 12:31:07.607284,BLD-LYO-002,EM-04A-F3,"Basement, HVAC Unit",Current_A,11.71,A,OK
2025-11-12 12:32:34.007284,BLD-LYO-002,HVAC-01C-H2,"Floor 2, Server Room",Temperature_C,21.1,C,Error
2025-11-12 12:34:00.407284,BLD-PAR-001,EM-05B-G1,"Floor 2, Server Room",Current_A,6.74,A,OK
2025-11-12 12:35:26.807284,BLD-PAR-001,HVAC-01C-H2,"Floor 3, Meeting Room",Temperature_C,20.3,C,OK
2025-11-12 12:36:53.207284,BLD-PAR-001,EM-04A-F3,"Basement, HVAC Unit",Current_A,8.64,A,OK
2025-11-12 12:38:19.607284,BLD-LYO-002,HVAC-01C-H2,"Floor 1, Office A",Temperature_C,24.8,C,OK
2025-11-12 12:39:46.007284,BLD-MAR-003,EM-04A-F3,"Floor 1, Office A",Current_A,14.63,A,OK
2025-11-12 12:41:12.407284,BLD-MAR-003,EM-05B-G1,"Basement, HVAC Unit",ActivePower_kW,1.87,kW,OK
2025-11-12 12:42:38.807284,BLD-MAR-003,EM-05B-G1,"Floor 2, Server Room",ActivePower_kW,2.9,kW,OK
2025-11-12 12:44:05.207284,BLD-MAR-003,EM-04A-F3,"Floor 1, Office A",ActivePower_kW,1.56,kW,OK
2025-11-12 12:45:31.607284,BLD-PAR-001,LIGHT-02D-I4,"Basement, HVAC Unit",Occupancy_Status,1.0,boolean,OK
2025-11-12 12:46:58.007284,BLD-MAR-003,HVAC-01C-H2,"Basement, HVAC Unit",Temperature_C,19.6,C,OK
2025-11-12 12:48:24.407284,BLD-PAR-001,HVAC-01C-H2,"Floor 1, Office A",Temperature_C,24.9,C,OK
2025-11-12 12:49:50.807284,BLD-LYO-002,EM-04A-F3,"Floor 2, Server Room",ActivePower_kW,1.92,kW,OK
2025-11-12 12:51:17.207284,BLD-LYO-002,HVAC-01C-H2,"Floor 2, Server Room",Temperature_C,22.1,C,OK
2025-11-12 12:52:43.607284,BLD-MAR-003,EM-04A-F3,"Floor 1, Office A",Current_A,6.57,A,OK
2025-11-12 12:54:10.007284,BLD-PAR-001,LIGHT-02D-I4,"Floor 1, Office A",Occupancy_Status,0.0,boolean,OK
2025-11-12 12:55:36.407284,BLD-MAR-003,LIGHT-02D-I4,"Floor 3, Meeting Room",Occupancy_Status,0.0,boolean,OK
2025-11-12 12:57:02.807284,BLD-PAR-001,LIGHT-02D-I4,"Floor 2, Server Room",Occupancy_Status,0.0,boolean,Error
2025-11-12 12:58:29.207284,BLD-MAR-003,EM-05B-G1,"Floor 1, Office A",ActivePower_kW,2.12,kW,OK
2025-11-12 12:59:55.607284,BLD-PAR-001,EM-05B-G1,"Floor 3, Meeting Room",ActivePower_kW,2.9,kW,OK
2025-11-12 13:01:22.007284,BLD-MAR-003,EM-04A-F3,"Basement, HVAC Unit",Current_A,3.59,A,OK
2025-11-12 13:02:48.407284,BLD-PAR-001,EM-04A-F3,"Floor 2, Server Room",Current_A,1.68,A,OK
2025-11-12 13:04:14.807284,BLD-MAR-003,LIGHT-02D-I4,"Basement, HVAC Unit",Occupancy_Status,1.0,boolean,OK
2025-11-12 13:05:41.207284,BLD-MAR-003,EM-04A-F3,"Floor 1, Office A",ActivePower_kW,4.38,kW,OK
2025-11-12 13:07:07.607284,BLD-LYO-002,HVAC-01C-H2,"Floor 2, Server Room",Temperature_C,20.4,C,OK
2025-11-12 13:08:34.007284,BLD-LYO-002,EM-05B-G1,"Floor 3, Meeting Room",ActivePower_kW,3.29,kW,OK
2025-11-12 13:10:00.407284,BLD-LYO-002,EM-05B-G1,"Floor 3, Meeting Room",ActivePower_kW,1.73,kW,OK
2025-11-12 13:11:26.807284,BLD-LYO-002,EM-05B-G1,"Floor 1, Office A",ActivePower_kW,2.4,kW,OK
2025-11-12 13:12:53.207284,BLD-PAR-001,EM-04A-F3,"Basement, HVAC Unit",Current_A,3.41,A,OK
2025-11-12 13:14:19.607284,BLD-PAR-001,EM-05B-G1,"Basement, HVAC Unit",Current_A,8.47,A,OK
2025-11-12 13:15:46.007284,BLD-PAR-001,EM-05B-G1,"Floor 3, Meeting Room",ActivePower_kW,4.39,kW,OK
2025-11-12 13:17:12.407284,BLD-PAR-001,LIGHT-02D-I4,"Floor 3, Meeting Room",Occupancy_Status,0.0,boolean,OK
2025-11-12 13:18:38.807284,BLD-MAR-003,EM-04A-F3,"Floor 2, Server Room",Current_A,3.53,A,OK
2025-11-12 13:20:05.207284,BLD-PAR-001,HVAC-01C-H2,"Basement, HVAC Unit",Temperature_C,19.0,C,Warning
2025-11-12 13:21:31.607284,BLD-PAR-001,EM-04A-F3,"Basement, HVAC Unit",ActivePower_kW,4.77,kW,OK
2025-11-12 13:22:58.007284,BLD-MAR-003,HVAC-01C-H2,"Floor 2, Server Room",Temperature_C,23.7,C,OK
2025-11-12 13:24:24.407284,BLD-MAR-003,EM-04A-F3,"Floor 1, Office A",ActivePower_kW,1.35,kW,OK
2025-11-12 13:25:50.807284,BLD-LYO-002,EM-04A-F3,"Floor 2, Server Room",Current_A,14.12,A,OK
2025-11-12 13:27:17.207284,BLD-MAR-003,LIGHT-02D-I4,"Floor 2, Server Room",Occupancy_Status,0.0,boolean,Error
2025-11-12 13:28:43.607284,BLD-MAR-003,HVAC-01C-H2,"Floor 2, Server Room",Temperature_C,22.9,C,OK
2025-11-12 13:30:10.007284,BLD-LYO-002,EM-04A-F3,"Floor 2, Server Room",Current_A,5.9,A,OK
2025-11-12 13:31:36.407284,BLD-PAR-001,EM-05B-G1,"Floor 1, Office A",ActivePower_kW,2.7,kW,OK
2025-11-12 13:33:02.807284,BLD-LYO-002,EM-05B-G1,"Floor 2, Server Room",Current_A,9.19,A,OK
2025-11-12 13:34:29.207284,BLD-LYO-002,EM-05B-G1,"Floor 2, Server Room",Current_A,3.78,A,OK
2025-11-12 13:35:55.607284,BLD-MAR-003,HVAC-01C-H2,"Floor 3, Meeting Room",Temperature_C,22.6,C,OK
2025-11-12 13:37:22.007284,BLD-MAR-003,HVAC-01C-H2,"Floor 3, Meeting Room",Temperature_C,22.5,C,OK
2025-11-12 13:38:48.407284,BLD-PAR-001,EM-04A-F3,"Floor 2, Server Room",Current_A,3.63,A,OK
2025-11-12 13:40:14.807284,BLD-LYO-002,LIGHT-02D-I4,"Floor 2, Server Room",Occupancy_Status,1.0,boolean,OK
2025-11-12 13:41:41.207284,BLD-PAR-001,LIGHT-02D-I4,"Basement, HVAC Unit",Occupancy_Status,1.0,boolean,OK
2025-11-12 13:43:07.607284,BLD-LYO-002,EM-04A-F3,"Floor 3, Meeting Room",ActivePower_kW,4.36,kW,OK
2025-11-12 13:44:34.007284,BLD-LYO-002,EM-05B-G1,"Floor 1, Office A",ActivePower_kW,1.94,kW,OK
2025-11-12 13:46:00.407284,BLD-MAR-003,LIGHT-02D-I4,"Basement, HVAC Unit",Occupancy_Status,0.0,boolean,OK
2025-11-12 13:47:26.807284,BLD-MAR-003,EM-04A-F3,"Floor 1, Office A",ActivePower_kW,2.88,kW,OK
2025-11-12 13:48:53.207284,BLD-MAR-003,EM-04A-F3,"Floor 2, Server Room",ActivePower_kW,0.5,kW,OK
2025-11-12 13:50:19.607284,BLD-MAR-003,EM-05B-G1,"Floor 3, Meeting Room",ActivePower_kW,3.21,kW,OK
2025-11-12 13:51:46.007284,BLD-MAR-003,LIGHT-02D-I4,"Floor 1, Office A",Occupancy_Status,1.0,boolean,OK
